year,geoid,pollutant,sourcetype,regclass,fueltype,roadtype,emissions,vmt,sourcehours,vehicles,starts,idlehours,hoteld,hotelb,hotelo,by
2022,36109,91,NA,30,1,5,945207.27734375,165598600,7657323,36322.659912109375,49909160,NA,NA,NA,NA,9
2022,36109,91,NA,30,2,1,811.4117889404297,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,30,2,2,0,0,0,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,91,NA,30,2,3,5901.002624511719,1204382,25014.53076171875,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,91,NA,30,2,4,796.4680862426758,164644.7998046875,2781.2979125976563,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,91,NA,30,2,5,5193.007141113281,869813,40087.928466796875,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,91,NA,30,5,1,5.925359725952148,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,30,5,2,0,0,0,1.2079259753227234,1759.3330078125,NA,NA,NA,NA,9
2022,36109,91,NA,30,5,3,35.91144323348999,8026.240234375,168.9069061279297,1.2079259753227234,1759.3330078125,NA,NA,NA,NA,9
2022,36109,91,NA,30,5,4,4.836874425411224,1097.2210083007813,18.549129724502563,1.2079259753227234,1759.3330078125,NA,NA,NA,NA,9
2022,36109,91,NA,30,5,5,32.026217460632324,5796.590087890625,264.1746025085449,1.2079259753227234,1759.3330078125,NA,NA,NA,NA,9
2022,36109,91,NA,30,9,1,2.0432092398405075,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,30,9,2,0,0,0,66.7597599029541,109722.52001953125,NA,NA,NA,NA,9
2022,36109,91,NA,30,9,3,824.7987060546875,504251.69921875,10424.179016113281,66.7597599029541,109722.52001953125,NA,NA,NA,NA,9
2022,36109,91,NA,30,9,4,122.17443704605104,68933.29150390625,1164.154441833496,66.7597599029541,109722.52001953125,NA,NA,NA,NA,9
2022,36109,91,NA,30,9,5,476.40014839172363,364173,16850.056396484375,66.7597599029541,109722.52001953125,NA,NA,NA,NA,9
2022,36109,91,NA,41,1,1,16255.995937347412,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,41,1,2,0,0,0,1587.1866130828857,3543979.4501953125,NA,NA,NA,NA,9
2022,36109,91,NA,41,1,3,105291.56701660156,10774312,240959.6767578125,1587.1866130828857,3543979.4501953125,NA,NA,NA,NA,9
2022,36109,91,NA,41,1,4,11486.354385375977,1271007.7998046875,21570.610565185547,1587.1866130828857,3543979.4501953125,NA,NA,NA,NA,9
2022,36109,91,NA,41,1,5,79883.544921875,6626211.203125,286007.2109375,1587.1866130828857,3543979.4501953125,NA,NA,NA,NA,9
2022,36109,91,NA,41,2,1,8977.996788609773,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,41,2,2,0,0,0,1236.83223958686,3527296.0764985085,NA,NA,NA,NA,9
2022,36109,91,NA,41,2,3,68911.8297264576,8695232.080638885,192997.994451046,1236.83223958686,3527296.0764985085,NA,NA,NA,NA,9
2022,36109,91,NA,41,2,4,7311.191511396319,939807.1427502632,15935.319440189749,1236.83223958686,3527296.0764985085,NA,NA,NA,NA,9
2022,36109,91,NA,41,2,5,44330.66732227802,4855901.413658142,212657.34583294392,1236.83223958686,3527296.0764985085,NA,NA,NA,NA,9
2022,36109,91,NA,41,9,1,0.12601806595921516,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,41,9,2,0,0,0,1.450259029865265,2520.5550537109375,NA,NA,NA,NA,9
2022,36109,91,NA,41,9,3,11.741965770721436,11432.909912109375,243.9521942138672,1.450259029865265,2520.5550537109375,NA,NA,NA,NA,9
2022,36109,91,NA,41,9,4,1.8897690773010254,1562.9270324707031,26.443490028381348,1.450259029865265,2520.5550537109375,NA,NA,NA,NA,9
2022,36109,91,NA,41,9,5,7.363619089126587,8256.919921875,371.77098846435547,1.450259029865265,2520.5550537109375,NA,NA,NA,NA,9
2022,36109,91,NA,42,1,1,4620.002571105957,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,42,1,2,0,0,0,312.7840166091919,1030750.9301757813,NA,NA,NA,NA,9
2022,36109,91,NA,42,1,3,37247.6953125,2715237,62969.60888671875,312.7840166091919,1030750.9301757813,NA,NA,NA,NA,9
2022,36109,91,NA,42,1,4,2824.954635620117,211142.8486328125,3596.8561096191406,312.7840166091919,1030750.9301757813,NA,NA,NA,NA,9
2022,36109,91,NA,42,1,5,21573.03692626953,1283745.1015625,52672.689453125,312.7840166091919,1030750.9301757813,NA,NA,NA,NA,9
2022,36109,91,NA,42,2,1,2405.3703592196107,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,42,2,2,0,0,0,229.21046939492226,1167303.05441916,NA,NA,NA,NA,9
2022,36109,91,NA,42,2,3,19963.133164525032,2060415.8947372437,47824.07086420059,229.21046939492226,1167303.05441916,NA,NA,NA,NA,9
2022,36109,91,NA,42,2,4,1675.5563434101641,168756.21214914322,2873.857852637768,229.21046939492226,1167303.05441916,NA,NA,NA,NA,9
2022,36109,91,NA,42,2,5,9320.335335344076,860651.0245494843,35334.24921613932,229.21046939492226,1167303.05441916,NA,NA,NA,NA,9
2022,36109,91,NA,46,1,1,1089.0826321095228,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,46,1,2,0,0,0,115.21749847289175,239350.805229187,NA,NA,NA,NA,9
2022,36109,91,NA,46,1,3,11979.691175222397,750766.0467071533,17423.422369003296,115.21749847289175,239350.805229187,NA,NA,NA,NA,9
2022,36109,91,NA,46,1,4,851.4915081188083,57984.78985071182,987.5952801182866,115.21749847289175,239350.805229187,NA,NA,NA,NA,9
2022,36109,91,NA,46,1,5,7413.090337157249,360992.08779525757,14831.884062290192,115.21749847289175,239350.805229187,NA,NA,NA,NA,9
2022,36109,91,NA,46,2,1,5062.34867143631,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,46,2,2,0,0,0,476.2741527557373,1276353.5211334229,172.11900329589844,17.64459991455078,0,48.77799987792969,9
2022,36109,91,NA,46,2,3,54459.34832763672,3727707.90234375,86035.867919921875,476.2741527557373,1276353.5211334229,172.11900329589844,17.64459991455078,0,48.77799987792969,9
2022,36109,91,NA,46,2,4,5147.980175018311,341140.1258544922,5839.015121459961,476.2741527557373,1276353.5211334229,172.11900329589844,17.64459991455078,0,48.77799987792969,9
2022,36109,91,NA,46,2,5,31798.460693359375,1787631.603515625,73265.43231201172,476.2741527557373,1276353.5211334229,172.11900329589844,17.64459991455078,0,48.77799987792969,9
2022,36109,91,NA,47,1,1,22.404792761430144,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,47,1,2,0,0,0,0.8801335319876671,829.6513966023922,NA,NA,NA,NA,9
2022,36109,91,NA,47,1,3,362.3001687377691,15177.779576301575,331.19137397408485,0.8801335319876671,829.6513966023922,NA,NA,NA,NA,9
2022,36109,91,NA,47,1,4,78.57626341376454,3306.7927424907684,57.39700960367918,0.8801335319876671,829.6513966023922,NA,NA,NA,NA,9
2022,36109,91,NA,47,1,5,96.10768399387598,3432.9561734199524,127.24432504177094,0.8801335319876671,829.6513966023922,NA,NA,NA,NA,9
2022,36109,91,NA,47,2,1,12950.526755332947,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,47,2,2,0,0,0,434.36107778549194,1004543.3542480469,10539,1374.3199462890625,0,3257.639892578125,9
2022,36109,91,NA,47,2,3,270346.1400756836,13526381.4921875,296097.85791015625,434.36107778549194,1004543.3542480469,10539,1374.3199462890625,0,3257.639892578125,9
2022,36109,91,NA,47,2,4,56988.94406890869,2857330.701171875,49574.82219696045,434.36107778549194,1004543.3542480469,10539,1374.3199462890625,0,3257.639892578125,9
2022,36109,91,NA,47,2,5,72104.93453979492,3099679.798828125,115594.28839111328,434.36107778549194,1004543.3542480469,10539,1374.3199462890625,0,3257.639892578125,9
2022,36109,91,NA,47,3,1,802.1568182110786,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,47,3,2,0,0,0,9.928575851023197,9421.124362945557,NA,NA,NA,NA,9
2022,36109,91,NA,47,3,3,3288.1181206703186,149024.9864501953,3472.101001739502,9.928575851023197,9421.124362945557,NA,NA,NA,NA,9
2022,36109,91,NA,47,3,4,245.14302295446396,11483.369766235352,195.3379333615303,9.928575851023197,9421.124362945557,NA,NA,NA,NA,9
2022,36109,91,NA,47,3,5,1959.6512966156006,71857.32873535156,2971.871844291687,9.928575851023197,9421.124362945557,NA,NA,NA,NA,9
2022,36109,91,NA,48,2,1,535.799560546875,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,48,2,2,0,0,0,16.572799682617188,33961.69921875,NA,NA,NA,NA,9
2022,36109,91,NA,48,2,3,6206.92236328125,330779,7706.740234375,16.572799682617188,33961.69921875,NA,NA,NA,NA,9
2022,36109,91,NA,48,2,4,382.986328125,20731.5,352.6549987792969,16.572799682617188,33961.69921875,NA,NA,NA,NA,9
2022,36109,91,NA,48,2,5,5058.86962890625,222766,9213.1796875,16.572799682617188,33961.69921875,NA,NA,NA,NA,9
2022,36109,91,NA,48,3,1,1074.80078125,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,48,3,2,0,0,0,15.60540008544922,32817.8984375,NA,NA,NA,NA,9
2022,36109,91,NA,48,3,3,6775.03466796875,319638,7447.18017578125,15.60540008544922,32817.8984375,NA,NA,NA,NA,9
2022,36109,91,NA,48,3,4,402.4071044921875,20033.30078125,340.77801513671875,15.60540008544922,32817.8984375,NA,NA,NA,NA,9
2022,36109,91,NA,48,3,5,5776.53759765625,215264,8902.8798828125,15.60540008544922,32817.8984375,NA,NA,NA,NA,9
2022,36109,91,NA,49,2,1,205.94672393798828,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,91,NA,49,2,2,0,0,0,2.533859968185425,2800.2190856933594,243.2209930419922,23.06319999694824,0,66.57099914550781,9
2022,36109,91,NA,49,2,3,5485.055419921875,259963.1015625,5622.0301513671875,2.533859968185425,2800.2190856933594,243.2209930419922,23.06319999694824,0,66.57099914550781,9
2022,36109,91,NA,49,2,4,1284.7120361328125,61588.7998046875,1069.8980102539063,2.533859968185425,2800.2190856933594,243.2209930419922,23.06319999694824,0,66.57099914550781,9
2022,36109,91,NA,49,2,5,1213.6361389160156,48745.298828125,1730.72802734375,2.533859968185425,2800.2190856933594,243.2209930419922,23.06319999694824,0,66.57099914550781,9
2022,36109,98,NA,10,1,1,15.736153602600098,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,10,1,2,0,0,0,2175,145826,NA,NA,NA,NA,9
2022,36109,98,NA,10,1,3,645.9014892578125,1496500,30706.400390625,2175,145826,NA,NA,NA,NA,9
2022,36109,98,NA,10,1,4,55.194705963134766,122652,2070.5,2175,145826,NA,NA,NA,NA,9
2022,36109,98,NA,10,1,5,347.60614013671875,799891,37240.5,2175,145826,NA,NA,NA,NA,9
2022,36109,98,NA,20,1,1,6065.7978515625,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,20,1,2,0,0,0,19064.099609375,24522100,NA,NA,NA,NA,9
2022,36109,98,NA,20,1,3,30715.90234375,97024800,1990830,19064.099609375,24522100,NA,NA,NA,NA,9
2022,36109,98,NA,20,1,4,4096.17724609375,13263700,223906,19064.099609375,24522100,NA,NA,NA,NA,9
2022,36109,98,NA,20,1,5,28734.716796875,70071696,3262330,19064.099609375,24522100,NA,NA,NA,NA,9
2022,36109,98,NA,20,2,1,24.437578201293945,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,20,2,2,0,0,0,107.31700134277344,106390,NA,NA,NA,NA,9
2022,36109,98,NA,20,2,3,143.35226440429688,420945,8637.2900390625,107.31700134277344,106390,NA,NA,NA,NA,9
2022,36109,98,NA,20,2,4,19.14571189880371,57544.8984375,971.4199829101564,107.31700134277344,106390,NA,NA,NA,NA,9
2022,36109,98,NA,20,2,5,133.0831298828125,304008,14153.7001953125,107.31700134277344,106390,NA,NA,NA,NA,9
2022,36109,98,NA,20,5,1,0.03898544237017631,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,20,5,2,0,0,0,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,9
2022,36109,98,NA,20,5,3,0.1987345814704895,646.40899658203125,13.263500213623049,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,9
2022,36109,98,NA,20,5,4,0.02651554532349109,88.36669921875,1.491729974746704,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,9
2022,36109,98,NA,20,5,5,0.18566668033599856,466.8389892578125,21.734600067138672,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,9
2022,36109,98,NA,20,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,20,9,2,0,0,0,118.50399780273438,195462,NA,NA,NA,NA,9
2022,36109,98,NA,20,9,3,0,773369,15868.599609375,118.50399780273438,195462,NA,NA,NA,NA,9
2022,36109,98,NA,20,9,4,0,105723,1784.7099609375,118.50399780273438,195462,NA,NA,NA,NA,9
2022,36109,98,NA,20,9,5,0,558530,26003.5,118.50399780273438,195462,NA,NA,NA,NA,9
2022,36109,98,NA,30,1,1,15222.199340820313,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,30,1,2,0,0,0,36322.659912109375,49909160,NA,NA,NA,NA,9
2022,36109,98,NA,30,1,3,89546.45068359375,229296108,4743723,36322.659912109375,49909160,NA,NA,NA,NA,9
2022,36109,98,NA,30,1,4,12095.904418945313,31345740,529397,36322.659912109375,49909160,NA,NA,NA,NA,9
2022,36109,98,NA,30,1,5,80095.91064453125,165598600,7657323,36322.659912109375,49909160,NA,NA,NA,NA,9
2022,36109,98,NA,30,2,1,72.08475923538208,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,30,2,2,0,0,0,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,98,NA,30,2,3,509.2304267883301,1204382,25014.53076171875,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,98,NA,30,2,4,68.7258529663086,164644.7998046875,2781.2979125976563,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,98,NA,30,2,5,448.292781829834,869813,40087.928466796875,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,98,NA,30,5,1,0.5147056952118874,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,30,5,2,0,0,0,1.2079259753227234,1759.3330078125,NA,NA,NA,NA,9
2022,36109,98,NA,30,5,3,2.975824773311615,8026.240234375,168.9069061279297,1.2079259753227234,1759.3330078125,NA,NA,NA,NA,9
2022,36109,98,NA,30,5,4,0.4007361903786659,1097.2210083007813,18.549129724502563,1.2079259753227234,1759.3330078125,NA,NA,NA,NA,9
2022,36109,98,NA,30,5,5,2.6556442081928253,5796.590087890625,264.1746025085449,1.2079259753227234,1759.3330078125,NA,NA,NA,NA,9
2022,36109,98,NA,30,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,30,9,2,0,0,0,66.7597599029541,109722.52001953125,NA,NA,NA,NA,9
2022,36109,98,NA,30,9,3,0,504251.69921875,10424.179016113281,66.7597599029541,109722.52001953125,NA,NA,NA,NA,9
2022,36109,98,NA,30,9,4,0,68933.29150390625,1164.154441833496,66.7597599029541,109722.52001953125,NA,NA,NA,NA,9
2022,36109,98,NA,30,9,5,0,364173,16850.056396484375,66.7597599029541,109722.52001953125,NA,NA,NA,NA,9
2022,36109,98,NA,41,1,1,1470.9756145477295,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,41,1,2,0,0,0,1587.1866130828857,3543979.4501953125,NA,NA,NA,NA,9
2022,36109,98,NA,41,1,3,8920.463729858398,10774312,240959.6767578125,1587.1866130828857,3543979.4501953125,NA,NA,NA,NA,9
2022,36109,98,NA,41,1,4,972.7505187988281,1271007.7998046875,21570.610565185547,1587.1866130828857,3543979.4501953125,NA,NA,NA,NA,9
2022,36109,98,NA,41,1,5,6779.212448120117,6626211.203125,286007.2109375,1587.1866130828857,3543979.4501953125,NA,NA,NA,NA,9
2022,36109,98,NA,41,2,1,806.8943215627223,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,41,2,2,0,0,0,1236.83223958686,3527296.0764985085,NA,NA,NA,NA,9
2022,36109,98,NA,41,2,3,6106.149876374751,8695232.080638885,192997.994451046,1236.83223958686,3527296.0764985085,NA,NA,NA,NA,9
2022,36109,98,NA,41,2,4,647.4552607662044,939807.1427502632,15935.319440189749,1236.83223958686,3527296.0764985085,NA,NA,NA,NA,9
2022,36109,98,NA,41,2,5,3921.31230590865,4855901.413658142,212657.34583294392,1236.83223958686,3527296.0764985085,NA,NA,NA,NA,9
2022,36109,98,NA,41,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,41,9,2,0,0,0,1.450259029865265,2520.5550537109375,NA,NA,NA,NA,9
2022,36109,98,NA,41,9,3,0,11432.909912109375,243.9521942138672,1.450259029865265,2520.5550537109375,NA,NA,NA,NA,9
2022,36109,98,NA,41,9,4,0,1562.9270324707031,26.443490028381348,1.450259029865265,2520.5550537109375,NA,NA,NA,NA,9
2022,36109,98,NA,41,9,5,0,8256.919921875,371.77098846435547,1.450259029865265,2520.5550537109375,NA,NA,NA,NA,9
2022,36109,98,NA,42,1,1,416.7713813781738,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,42,1,2,0,0,0,312.7840166091919,1030750.9301757813,NA,NA,NA,NA,9
2022,36109,98,NA,42,1,3,3154.519302368164,2715237,62969.60888671875,312.7840166091919,1030750.9301757813,NA,NA,NA,NA,9
2022,36109,98,NA,42,1,4,239.15093421936035,211142.8486328125,3596.8561096191406,312.7840166091919,1030750.9301757813,NA,NA,NA,NA,9
2022,36109,98,NA,42,1,5,1828.425765991211,1283745.1015625,52672.689453125,312.7840166091919,1030750.9301757813,NA,NA,NA,NA,9
2022,36109,98,NA,42,2,1,217.98395288502797,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,42,2,2,0,0,0,229.21046939492226,1167303.05441916,NA,NA,NA,NA,9
2022,36109,98,NA,42,2,3,1773.3217765539885,2060415.8947372437,47824.07086420059,229.21046939492226,1167303.05441916,NA,NA,NA,NA,9
2022,36109,98,NA,42,2,4,148.90708961803466,168756.21214914322,2873.857852637768,229.21046939492226,1167303.05441916,NA,NA,NA,NA,9
2022,36109,98,NA,42,2,5,827.6042197011411,860651.0245494843,35334.24921613932,229.21046939492226,1167303.05441916,NA,NA,NA,NA,9
2022,36109,98,NA,46,1,1,98.05913781095296,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,46,1,2,0,0,0,115.21749847289175,239350.805229187,NA,NA,NA,NA,9
2022,36109,98,NA,46,1,3,1014.3224450647831,750766.0467071533,17423.422369003296,115.21749847289175,239350.805229187,NA,NA,NA,NA,9
2022,36109,98,NA,46,1,4,72.07922522723675,57984.78985071182,987.5952801182866,115.21749847289175,239350.805229187,NA,NA,NA,NA,9
2022,36109,98,NA,46,1,5,627.9919933006167,360992.08779525757,14831.884062290192,115.21749847289175,239350.805229187,NA,NA,NA,NA,9
2022,36109,98,NA,46,2,1,454.5110539197922,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,46,2,2,0,0,0,476.2741527557373,1276353.5211334229,172.11900329589844,17.64459991455078,0,48.77799987792969,9
2022,36109,98,NA,46,2,3,4846.257221221924,3727707.90234375,86035.867919921875,476.2741527557373,1276353.5211334229,172.11900329589844,17.64459991455078,0,48.77799987792969,9
2022,36109,98,NA,46,2,4,458.21267771720886,341140.1258544922,5839.015121459961,476.2741527557373,1276353.5211334229,172.11900329589844,17.64459991455078,0,48.77799987792969,9
2022,36109,98,NA,46,2,5,2829.601936340332,1787631.603515625,73265.43231201172,476.2741527557373,1276353.5211334229,172.11900329589844,17.64459991455078,0,48.77799987792969,9
2022,36109,98,NA,47,1,1,1.9345531944418326,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,47,1,2,0,0,0,0.8801335319876671,829.6513966023922,NA,NA,NA,NA,9
2022,36109,98,NA,47,1,3,30.669180952012542,15177.779576301575,331.19137397408485,0.8801335319876671,829.6513966023922,NA,NA,NA,NA,9
2022,36109,98,NA,47,1,4,6.650068412302062,3306.7927424907684,57.39700960367918,0.8801335319876671,829.6513966023922,NA,NA,NA,NA,9
2022,36109,98,NA,47,1,5,8.14411009568721,3432.9561734199524,127.24432504177094,0.8801335319876671,829.6513966023922,NA,NA,NA,NA,9
2022,36109,98,NA,47,2,1,1153.9944280087948,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,47,2,2,0,0,0,434.36107778549194,1004543.3542480469,10539,1374.3199462890625,0,3257.639892578125,9
2022,36109,98,NA,47,2,3,24060.535453796387,13526381.4921875,296097.85791015625,434.36107778549194,1004543.3542480469,10539,1374.3199462890625,0,3257.639892578125,9
2022,36109,98,NA,47,2,4,5072.580666065216,2857330.701171875,49574.82219696045,434.36107778549194,1004543.3542480469,10539,1374.3199462890625,0,3257.639892578125,9
2022,36109,98,NA,47,2,5,6415.059299468994,3099679.798828125,115594.28839111328,434.36107778549194,1004543.3542480469,10539,1374.3199462890625,0,3257.639892578125,9
2022,36109,98,NA,47,3,1,95.78304417757317,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,47,3,2,0,0,0,9.928575851023197,9421.124362945557,NA,NA,NA,NA,9
2022,36109,98,NA,47,3,3,294.0998725295067,149024.9864501953,3472.101001739502,9.928575851023197,9421.124362945557,NA,NA,NA,NA,9
2022,36109,98,NA,47,3,4,20.46726071089506,11483.369766235352,195.3379333615303,9.928575851023197,9421.124362945557,NA,NA,NA,NA,9
2022,36109,98,NA,47,3,5,192.00308525562286,71857.32873535156,2971.871844291687,9.928575851023197,9421.124362945557,NA,NA,NA,NA,9
2022,36109,98,NA,48,2,1,47.82716751098633,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,48,2,2,0,0,0,16.572799682617188,33961.69921875,NA,NA,NA,NA,9
2022,36109,98,NA,48,2,3,552.15875244140625,330779,7706.740234375,16.572799682617188,33961.69921875,NA,NA,NA,NA,9
2022,36109,98,NA,48,2,4,34.065494537353516,20731.5,352.6549987792969,16.572799682617188,33961.69921875,NA,NA,NA,NA,9
2022,36109,98,NA,48,2,5,450.050537109375,222766,9213.1796875,16.572799682617188,33961.69921875,NA,NA,NA,NA,9
2022,36109,98,NA,48,3,1,129.89608764648438,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,48,3,2,0,0,0,15.60540008544922,32817.8984375,NA,NA,NA,NA,9
2022,36109,98,NA,48,3,3,602.0008544921875,319638,7447.18017578125,15.60540008544922,32817.8984375,NA,NA,NA,NA,9
2022,36109,98,NA,48,3,4,33.652130126953125,20033.30078125,340.77801513671875,15.60540008544922,32817.8984375,NA,NA,NA,NA,9
2022,36109,98,NA,48,3,5,558.64251708984375,215264,8902.8798828125,15.60540008544922,32817.8984375,NA,NA,NA,NA,9
2022,36109,98,NA,49,2,1,17.80282497406006,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,98,NA,49,2,2,0,0,0,2.533859968185425,2800.2190856933594,243.2209930419922,23.06319999694824,0,66.57099914550781,9
2022,36109,98,NA,49,2,3,473.08329010009766,259963.1015625,5622.0301513671875,2.533859968185425,2800.2190856933594,243.2209930419922,23.06319999694824,0,66.57099914550781,9
2022,36109,98,NA,49,2,4,110.80013275146484,61588.7998046875,1069.8980102539063,2.533859968185425,2800.2190856933594,243.2209930419922,23.06319999694824,0,66.57099914550781,9
2022,36109,98,NA,49,2,5,104.68748092651367,48745.298828125,1730.72802734375,2.533859968185425,2800.2190856933594,243.2209930419922,23.06319999694824,0,66.57099914550781,9
2022,36109,100,NA,10,1,1,8.751722634769976e-4,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,100,NA,10,1,2,0,0,0,2175,145826,NA,NA,NA,NA,9
2022,36109,100,NA,10,1,3,0.03874105960130691,1496500,30706.400390625,2175,145826,NA,NA,NA,NA,9
2022,36109,100,NA,10,1,4,0.00313690211623907,122652,2070.5,2175,145826,NA,NA,NA,NA,9
2022,36109,100,NA,10,1,5,0.02126534655690193,799891,37240.5,2175,145826,NA,NA,NA,NA,9
2022,36109,100,NA,20,1,1,0.6013831496238708,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,100,NA,20,1,2,0,0,0,19064.099609375,24522100,NA,NA,NA,NA,9
2022,36109,100,NA,20,1,3,0.31733664870262146,97024800,1990830,19064.099609375,24522100,NA,NA,NA,NA,9
2022,36109,100,NA,20,1,4,0.04197413846850395,13263700,223906,19064.099609375,24522100,NA,NA,NA,NA,9
2022,36109,100,NA,20,1,5,0.2587609589099884,70071696,3262330,19064.099609375,24522100,NA,NA,NA,NA,9
2022,36109,100,NA,20,2,1,0.00203820317983627,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,100,NA,20,2,2,0,0,0,107.31700134277344,106390,NA,NA,NA,NA,9
2022,36109,100,NA,20,2,3,0.00323725654743611,420945,8637.2900390625,107.31700134277344,106390,NA,NA,NA,NA,9
2022,36109,100,NA,20,2,4,4.245772142894566e-4,57544.8984375,971.4199829101564,107.31700134277344,106390,NA,NA,NA,NA,9
2022,36109,100,NA,20,2,5,0.00246355519630014,304008,14153.7001953125,107.31700134277344,106390,NA,NA,NA,NA,9
2022,36109,100,NA,20,5,1,2.029033566941507e-6,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,100,NA,20,5,2,0,0,0,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,9
2022,36109,100,NA,20,5,3,8.380927170037467e-7,646.40899658203125,13.263500213623049,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,9
2022,36109,100,NA,20,5,4,1.1198159199921065e-7,88.36669921875,1.491729974746704,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,9
2022,36109,100,NA,20,5,5,7.218617383841774e-7,466.8389892578125,21.734600067138672,0.11513900011777878,163.37399291992188,NA,NA,NA,NA,9
2022,36109,100,NA,30,1,1,1.5435383766889572,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,100,NA,30,1,2,0,0,0,36322.659912109375,49909160,NA,NA,NA,NA,9
2022,36109,100,NA,30,1,3,0.5964331328868866,229296108,4743723,36322.659912109375,49909160,NA,NA,NA,NA,9
2022,36109,100,NA,30,1,4,0.07957440102472901,31345740,529397,36322.659912109375,49909160,NA,NA,NA,NA,9
2022,36109,100,NA,30,1,5,0.4865986406803131,165598600,7657323,36322.659912109375,49909160,NA,NA,NA,NA,9
2022,36109,100,NA,30,2,1,0.009327223291620607,NA,NA,NA,NA,NA,NA,NA,NA,9
2022,36109,100,NA,30,2,2,0,0,0,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,100,NA,30,2,3,0.0116927329218015,1204382,25014.53076171875,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,100,NA,30,2,4,0.0015507975331274712,164644.7998046875,2781.2979125976563,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,100,NA,30,2,5,0.01119480631314217,869813,40087.928466796875,251.95139694213867,262571.69921875,NA,NA,NA,NA,9
2022,36109,100,NA,30,5,1,3.110612669843249e-5,NA,NA,NA,NA,NA,NA,NA,NA,9
